id,cost,talktime,validity,short description,long description
12087,25,25,3 days,Recharge of Rs. 25 by Idea,3 Local On Net Night SMS valid from 11pm to 6am
12088,35,35,3 days,Recharge of Rs. 35 by Idea,3 Local On Net Night SMS valid from 11pm to 6am
12089,153,153,28 days,Recharge of Rs. 153 by Idea,1 Local On Net Night SMS valid from 11pm to 6am (1 days)
12108,60,50,N.A,Recharge of Rs. 60 by Idea,Talktime: Rs.50 to Rs.100
12111,90,76,N.A,Recharge of Rs. 90 by Idea,Talktime: Rs.76 to Rs.120
12121,7,,1 Night,Recharge of Rs. 7 by Idea,400 MB Night Data (between 12 am to 6 am) -- Overage: 4p/10Kb -- 
12138,202,,7 days,Recharge of Rs. 202 by Idea,"Unlimited Local/STD calls -- 300 MB Internet -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions,tariff @ Rs 0.30/min -- This STV should not be used for any commercial activity"
12141,303,,7 days,Recharge of Rs. 303 by Idea,"Unlimited Local/STD calls -- 1 GB Internet -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions, tariff @ Rs 0.30/min -- This STV should not be used for any commercial activity"
12144,404,,14 days,Recharge of Rs. 404 by Idea,"Unlimited Local/STD calls -- 1 GB Internet -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions, tariff @ Rs 0.30/min -- This STV should not be used for any commercial activity"
12145,505,,21 days,Recharge of Rs. 505 by Idea,"Unlimited Local/STD calls -- 1 GB Internet -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions, tariff @ Rs 0.30/min -- This STV should not be used for any commercial activity"
12146,696,,84 days,Recharge of Rs. 696 by Idea,"Unlimited Local/STD calls -- Unlimited Calls in Roaming -- Internet 6 GB Data -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions,  tariff @ Rs 0.30/min -- This STV should not be used for any commercial activity"
12147,896,,84 days,Recharge of Rs. 896 by Idea,"Unlimited Local/STD calls,Unlimited Calls in Roaming -- Internet 15 GB Data -- 100 SMS/Day -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions, tariff @Rs 0.30/min"
12148,897,,84 days,Recharge of Rs. 897 by Idea,"Unlimited Local/STD calls -- Unlimited Calls in Roaming --100 SMS/Day -- Internet 15 GB (4G Handset will get 2 GB/Day 3G/4G data) -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions, tariff @ Rs 0.30/min -- Customers newly upgrading to 4G Handset will be eligible to get additional data only after 48 hours of handset upgrade. Additional data can be used on 4G handset only -- This STV should not be used for any commercial activity"
12149,1196,,84 days,Recharge of Rs. 1196 by Idea,"Unlimited Local/STD calls, Unlimited Calls in Roaming -- Internet 30 GB Data -- 100 SMS/Day -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions, tariff @Rs 0.30/min"
