id,cost,talktime,validity,short description,long description
12142,349,,28 days,Recharge of Rs. 349 by Idea,"Unlimited Local/STD calls -- This STV should not be used for any commercial activity. Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min (MRP 149) & tariff @ Rs 0.30/min (MRP 348) will be applicable -- Unlimited 4G/3G/2G data per day for 4G handsets only (Speed to reduce @80Kbps post 1GB).Applicable to new prepaid acquisitions within 30 calendar days from the day of recharge of First Recharge Offer (STV 352 till 31st March 2017)"
12143,357,,28 days,Recharge of Rs. 357 by Idea,"Unlimited Local/STD calls -- Internet 1 GB/Day (2G/3G/4G Handsets) -- Commercial Usage Policy applicable as per company policy. For any customer found violating any of these conditions, tariff @ Rs 0.30/min -- This STV should not be used for any commercial activity"
12150,,,2 days,Recharge of Rs. 0 by Idea,Emergency pack 50 MB -- Overage: 4P/10KB -- Minimum Balance: Rs. >0 and =<Rs 19 -- Recovery amount : Rs.21 -- 
12151,9,,1 day,Recharge of Rs. 9 by Idea,30 MB Data -- Overage: 4P/10KB  -- 
12152,14,,1 day,Recharge of Rs. 14 by Idea,55 MB Data -- Overage: 4P/10KB  -- 
12153,19,,2 days,Recharge of Rs. 19 by Idea,75 MB Data  -- Overage: 4p/10Kb -- 
12154,29,,1 night,Recharge of Rs. 29 by Idea,250 MB (between 12 am to 6 am) -- Overage: As per Base Pack -- 
12155,29,,28 days,Recharge of Rs. 29 by Idea,300 MB Data -- Overage: 4p/10kb
12156,44,,10 days,Recharge of Rs. 44 by Idea,170 MB Data -- Overage: 4p/10kb
12157,49,,1 Night,Recharge of Rs. 49 by Idea,1 GB Night Data (between 12 am to 6 am) -- Overage: As per Base Pack -- 
12158,49,,28 days,Recharge of Rs. 49 by Idea,500 MB Data -- Overage: 4P/10KB
12159,53,,28 days,Recharge of Rs. 53 by Idea,1 GB 3G Data -- Overage: 4p/10KB -- Available only after Long Term Plan Recharge of MRP 1498
12160,54,,2 days,Recharge of Rs. 54 by Idea,1 GB Data -- Overage: 4p/10kb
12161,56,,8 days,Recharge of Rs. 56 by Idea,300 MB -- Overage: 4p/10Kb
12163,76,,10 days,Recharge of Rs. 76 by Idea,300 MB Data -- Overage: 4p/10kb
12164,81,,8 days,Recharge of Rs. 81 by Idea,325 MB Data -- Overage: 4p/10Kb
12165,92,,3 days,Recharge of Rs. 92 by Idea,376 MB Data -- Overage: 4p/10kb
12166,93,,4 days,Recharge of Rs. 93 by Idea,376 MB -- Overage: 4p/10kb
12167,94,,5 days,Recharge of Rs. 94 by Idea,376 MB Data -- Overage: 4p/10kb
12168,96,,5 days,Recharge of Rs. 96 by Idea,1 GB Data -- Overage: 4p/10Kb
12169,99,,28 days,Recharge of Rs. 99 by Idea,1 GB Data -- Overage: 4p/10kb
12170,103,,28 days,Recharge of Rs. 103 by Idea,2 GB 3G Data -- Overage: 4p/10KB -- Available only after Long Term Plan Recharge of MRP 1498
12171,103,,28 days,Recharge of Rs. 103 by Idea,1 GB 3G Data -- Overage: 4p/10KB -- Available only after Long Term Plan Recharge of MRP 749
12172,103,,N.A,Recharge of Rs. 103 by Idea,260 MB Data -- Overage: 4p/10kb
12173,104,,10 days,Recharge of Rs. 104 by Idea,415 MB Data -- Overage: 4p/10Kb
12174,111,,28 days,Recharge of Rs. 111 by Idea,250 MB + 250 MB Night Data -- Overage: 4p/10kb
12175,125,,28 days,Recharge of Rs. 125 by Idea,1 GB 3G Data -- Overage: 4p/10KB  -- Available only after Long Term Plan Recharge of MRP 498
12176,126,,13 days,Recharge of Rs. 126 by Idea,500 MB Data -- Overage: 4p/10Kb -- 
12177,127,,10 Nights,Recharge of Rs. 127 by Idea,1 GB  (between 12 am to 6 am) -- Overage: As per Base Pack -- 
12178,131,,1 Weekend,Recharge of Rs. 131 by Idea,1 GB over 1 Weekend -- Validity (Days): 7 days (1 Saturday and 1 Sunday within the span of 7 days) -- Overage: 4p/10Kb
12179,145,,7 days,Recharge of Rs. 145 by Idea,2 GB Data -- Overage: 4p/10Kb
12180,146,,15 days,Recharge of Rs. 146 by Idea,550 MB Data -- Overage: 4p/10kb
12181,147,,15 days,Recharge of Rs. 147 by Idea,575 MB Data -- Overage: 4p/10kb
12182,148,,15 days,Recharge of Rs. 148 by Idea,600 MB Data -- Overage: 4p/10Kb  -- 
12183,157,,15 days,Recharge of Rs. 157 by Idea,630 MB Data -- Overage: 4p/10Kb
12184,169,,28 days,Recharge of Rs. 169 by Idea,500 MB 3G Data -- Overage: 4p/10Kb -- 
12185,176,,15 days,Recharge of Rs. 176 by Idea,705 MB Data  -- Overage: 4p/10KB
12186,197,,20 days,Recharge of Rs. 197 by Idea,790 MB Data  -- Overage: 4p/10Kb
12187,198,,20 days,Recharge of Rs. 198 by Idea,800 MB Data -- Overage: 4P/10KB -- 
12188,246,,28 days,Recharge of Rs. 246 by Idea,950 MB Data -- Overage: 4p/10kb
12189,249,,28 days,Recharge of Rs. 249 by Idea,1.5 GB Data -- Overage: 4p/10Kb -- 
12190,251,,20 days,Recharge of Rs. 251 by Idea,1 GB Data + 100 MB Night -- Overage: 4P/10KB
12191,253,,28 days,Recharge of Rs. 253 by Idea,5 GB 3G data -- Overage: 4p/10KB  -- Available only after Long Term Plan Recharge of MRP 1498
12192,253,,28 days,Recharge of Rs. 253 by Idea,2.5 GB 3G data -- Overage: 4p/10KB -- Available only after Long Term Plan Recharge of MRP 749
12193,254,,28 days,Recharge of Rs. 254 by Idea,1030 MB Data -- Overage: 4p/10kb
12194,256,,5 days,Recharge of Rs. 256 by Idea,1GB/day -- Overage: 4p/10kb -- FUP limit: 80Kbps after consumprion of 1GB every day
12195,297,,28 days,Recharge of Rs. 297 by Idea,1.25 GB. Upto a maximum of 10 GB subject to time of recharge by subscriber -- Overage: 4p/10Kb
12196,299,,28 days,Recharge of Rs. 299 by Idea,1024 MB Data -- Overage: 4p/10kb
12197,345,,28 days,Recharge of Rs. 345 by Idea,2.5 GB Data -- Overage: 4p/10Kb -- -- 
12198,449,,28 days,Recharge of Rs. 449 by Idea,3.5 GB Data -- Overage: 4p/10Kb -- 
