id,cost,talktime,validity,short description,long description
10213,5,,1 day,Recharge of Rs. 5 by Idea,30 MB 2G Data -- 
10214,15,,2 days,Recharge of Rs. 15 by Idea,90 MB 2G Data -- Overage: 4p/10kb  -- 
10216,28,,4 days,Recharge of Rs. 28 by Idea,160 MB 2G Data -- Overage: 4p/10KB  -- 
10219,58,,7 days,Recharge of Rs. 58 by Idea,330 MB 2G Data -- Overage: 4p/10KB -- 
10221,99,,14 days,Recharge of Rs. 99 by Idea,570 MB 2G Data -- Overage: 4p/10KB -- 
10222,106,,28 days,Recharge of Rs. 106 by Idea,350 MB 2G Data -- Overage: 4p/10KB
10223,111,,28 days,Recharge of Rs. 111 by Idea,330 MB 2G + 330 MB Night ~ -- Overage: 4p/10KB
10224,125,,14 days,Recharge of Rs. 125 by Idea,715 MB 2G Data -- Overage: 4p/10KB
10225,154,,20 days,Recharge of Rs. 154 by Idea,880 MB 2G Data -- Overage: 4p/10KB
10226,197,,28 days,Recharge of Rs. 197 by Idea,Unlimited 1.25 GB 2G FUP -- FUP limit: Speed 40kbps post 1.25 GB and 20kbps post 2.25 GB
10227,247,,28 days,Recharge of Rs. 247 by Idea,Unlimited 3 GB 2G FUP -- FUP limit: Speed 40kbps post 3 GB and 20kbps post 4 GB
10228,296,,56 days,Recharge of Rs. 296 by Idea,2 GB 2G -- Overage: 4p/10kb
