id,cost,talktime,validity,short description,long description
17527,10,7.47,N.A,Recharge of Rs. 10 by Vodafone,Talktime of Rs. 7.47 for Rs. 10 recharge by Vodafone
17528,20,14.95,N.A,Recharge of Rs. 20 by Vodafone,Talktime of Rs. 14.95 for Rs. 20 recharge by Vodafone
17529,25,18.69,N.A,Recharge of Rs. 25 by Vodafone,Talktime of Rs. 18.69 for Rs. 25 recharge by Vodafone
17530,30,22.42,N.A,Recharge of Rs. 30 by Vodafone,Talktime of Rs. 22.42 for Rs. 30 recharge by Vodafone
17531,40,30.9,N.A,Recharge of Rs. 40 by Vodafone,Talktime of Rs. 30.9 for Rs. 40 recharge by Vodafone
17532,50,39.37,N.A,Recharge of Rs. 50 by Vodafone,Talktime of Rs. 39.37 for Rs. 50 recharge by Vodafone
17533,55,43.61,N.A,Recharge of Rs. 55 by Vodafone,Talktime of Rs. 43.61 for Rs. 55 recharge by Vodafone
17535,70,56.32,N.A,Recharge of Rs. 70 by Vodafone,Talktime of Rs. 56.32 for Rs. 70 recharge by Vodafone
17536,80,64.8,N.A,Recharge of Rs. 80 by Vodafone,Talktime of Rs. 64.8 for Rs. 80 recharge by Vodafone
17537,100,81.75,N.A,Recharge of Rs. 100 by Vodafone,Talktime of Rs. 81.75 for Rs. 100 recharge by Vodafone
17538,105,85.98,N.A,Recharge of Rs. 105 by Vodafone,Talktime of Rs. 85.98 for Rs. 105 recharge by Vodafone
17539,120,115,N.A,Recharge of Rs. 120 by Vodafone,Talktime of Rs. 115 for Rs. 120 recharge by Vodafone
17540,180,152.54,N.A,Recharge of Rs. 180 by Vodafone,Talktime of Rs. 152.54 for Rs. 180 recharge by Vodafone
17541,250,211.86,N.A,Recharge of Rs. 250 by Vodafone,Talktime of Rs. 211.86 for Rs. 250 recharge by Vodafone
