id,cost,talktime,validity,short description,long description
13297,32,32,3 days,Recharge of Rs. 32 by RelianceGSM,5 Local/National SMS (3 Days)
13298,55,55,5 days,Recharge of Rs. 55 by RelianceGSM,Talk time of Rs.55 in Promo balance -- 5 Loc SMS (3 days)
13299,65,70,5 days,Recharge of Rs. 65 by RelianceGSM,2 Local SMS (2 days)
13300,98,105,21 days,Recharge of Rs. 98 by RelianceGSM,Unltd Local R to R night calls (10pm to 6am) -- 2 Local SMS valid (2 days)
13302,135,140,28 days,Recharge of Rs. 135 by RelianceGSM,Talk Time of Rs 140 in Promo Balance -- 5 Local SMS (3 days)
13309,44,35.26,30 days,Recharge of Rs. 44 by RelianceGSM,2 SMS (2 days)
13311,72,47,28 days,Recharge of Rs. 72 by RelianceGSM,100 Local/National SMS (2 days)
13312,74,61.35,30 days,Recharge of Rs. 74 by RelianceGSM,2 SMS (2 days)
13313,78,65.42,N.A,Recharge of Rs. 78 by RelianceGSM,5 Local and National SMS Valid for 1 day (same day)
13323,399,,28 days,Recharge of Rs. 399 by RelianceGSM,All Local & STD R-R Calls Free + 3000 Mins for All Other Local & STD Calls Free -- 3 GB 2G Data --  99 SMS Free/day (1st sms of the day @50p)
13328,29,,1 day,Recharge of Rs. 29 by RelianceGSM,1 GB 2G Data (Night 12 AM to 6 AM)
13329,33,,2 days,Recharge of Rs. 33 by RelianceGSM,1GB + 1 Hour All Calls to any N/W
13345,152,,28 days,Recharge of Rs. 152 by RelianceGSM,Unltd Local & STD R-R Calls -- 3 GB 2G Data -- All R -Others calls @1p/sec -- Free Incoming Roaming
13346,153,,14 days,Recharge of Rs. 153 by RelianceGSM,1 GB 2G Data -- 60 mins calls to any network / Day
13348,193,,28 days,Recharge of Rs. 193 by RelianceGSM,30 Mins All Calls -- 1 GB/ Day Data 
13350,199,,28 days,Recharge of Rs. 199 by RelianceGSM,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 1250 Local and STD minutes to other network -- Free Incoming roaming.Post 1250 Local & STD minutes all calls @20p/min
13356,299,,28 days,Recharge of Rs. 299 by RelianceGSM,2 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 1900 Local and STD minutes to other network -- Free Incoming roaming.Post 1900 Local & STD minutes all calls @20p/min
13357,303,,28 days,Recharge of Rs. 303 by RelianceGSM,1 GB 2G Data -- 60 mins calls to any network/Day
13358,349,,28 days,Recharge of Rs. 349 by RelianceGSM,Unlimited Calls to any Network -- 1 GB/ Day Data -- FUP-150 Mins Per Day
13362,498,,28 days,Recharge of Rs. 498 by RelianceGSM,4 GB of Data -- Unlimited Local and STD calls -- Free Incoming roaming 
13363,499,,28 days,Recharge of Rs. 499 by RelianceGSM,4 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3300 Local and STD minutes to other network -- Free Incoming roaming.Post 3300 Local & STD minutes all calls @20p/min
13364,501,,90 days,Recharge of Rs. 501 by RelianceGSM,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3300 Local and STD minutes to other network -- Free Incoming roaming.Post 3300 Local & STD minutes all calls @20p/min
13365,555,,90 days,Recharge of Rs. 555 by RelianceGSM,1GB 2G Data + 60 mins calls to any network / Day
