id,cost,talktime,validity,short description,long description
1655,49,,1 day,Recharge of Rs. 49 by Airtel,1 GB 3G/4G Data 
1656,53,,1 Night,Recharge of Rs. 53 by Airtel,1 GB 3G/4G Data (00:00 to 6 AM )
1661,146,,28 days,Recharge of Rs. 146 by Airtel,1 GB Data for 4G handsets & 600 MB data for other handsets
1665,186,,28 days,Recharge of Rs. 186 by Airtel,400 mb 3G/4G day & night + 400mb night ( 12AM - 6AM)
1666,246,,28 days,Recharge of Rs. 246 by Airtel,4 GB Data for 4G Handset & 1.5 GB Data for other handsets
1668,259,,28 days,Recharge of Rs. 259 by Airtel,1.5GB 3G/4G
1669,265,,28 days,Recharge of Rs. 265 by Airtel,1GB 3G/4G and wynk plus subscription. 1GB Happy Hours Night data (3AM to 5AM)
1670,295,,28 days,Recharge of Rs. 295 by Airtel,1.2 GB to 10 GB 3G/4G Data
1672,349,,28 days,Recharge of Rs. 349 by Airtel,Unlimited all Local + STD calls -- 1 GB/day 3G/4G data -- T&C apply.
1673,355,,28 days,Recharge of Rs. 355 by Airtel,2.5GB 3G/4G
1675,459,,28 days,Recharge of Rs. 459 by Airtel,3.5GB 3G/4G
1676,497,,28 days,Recharge of Rs. 497 by Airtel,10 GB Data for 4G Handset & 4 GB Data for other handsets
1678,501,,28 days,Recharge of Rs. 501 by Airtel,4GB 3G. 4GB Happy Hours Night data(3AM to 5AM)
1680,549,,28 days,Recharge of Rs. 549 by Airtel,Unlimited all Local + STD calls -- 2 GB/day 3G/4G data -- T&C apply.
1681,555,,28 days,Recharge of Rs. 555 by Airtel,4.5 GB 3G/4G data. 4.5GB Happy Hours Night data (3AM to 5AM)
1682,649,,28 days,Recharge of Rs. 649 by Airtel,FREE All Local & STD Calls -- 3 GB 3G/4G data 
1686,799,,28 days,Recharge of Rs. 799 by Airtel,Unlimited all Local + STD calls -- 3 GB/day 3G/4G data -- T&C apply.
1687,849,,28 days,Recharge of Rs. 849 by Airtel,FREE All Local & STD Calls -- 5 GB 3G/4G data 
1689,995,,28 days,Recharge of Rs. 995 by Airtel,Unlimited all Local + STD calls -- 4 GB/day 3G/4G data -- T&C apply.
1690,998,,28 days,Recharge of Rs. 998 by Airtel,20 GB Data for 4G Handset & 10 GB Data for other handsets
1691,148,,28 days,Recharge of Rs. 148 by Airtel,"Free Local +STD Airtel calls(T&C apply) -- 50 MB 3G/4G data for 28 days. For 4G handset only, get 300 MB data."
