id,cost,talktime,validity,short description,long description
13410,37,29.46,N.A,Recharge of Rs. 37 by RelianceGSM,5 Local and National SMS (1 day - same day)
13413,66,54.89,N.A,Recharge of Rs. 66 by RelianceGSM,5 Local and National SMS Valid for 1 day (same day)
13415,72,47,28 days,Recharge of Rs. 72 by RelianceGSM,100 Local/National SMS (2 days)
13430,31,,2 days,Recharge of Rs. 31 by RelianceGSM,1GB + 1 Hour All Calls to any N/W
13446,152,,28 days,Recharge of Rs. 152 by RelianceGSM,Unltd Local & STD R-R Calls -- 3 GB 2G Data -- All R -Others calls @1p/sec -- Free Incoming Roaming
13447,153,,14 days,Recharge of Rs. 153 by RelianceGSM,1 GB 2G Data -- 60 mins calls to any network / Day
13449,193,,28 days,Recharge of Rs. 193 by RelianceGSM,30 Mins All Calls -- 1 GB/ Day Data 
13451,199,,28 days,Recharge of Rs. 199 by RelianceGSM,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 1250 Local and STD minutes to other network -- Free Incoming roaming.Post 1250 Local & STD minutes all calls @20p/min
13456,299,,28 days,Recharge of Rs. 299 by RelianceGSM,2 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 1900 Local and STD minutes to other network -- Free Incoming roaming.Post 1900 Local & STD minutes all calls @20p/min
13457,303,,28 days,Recharge of Rs. 303 by RelianceGSM,1 GB 2G Data -- 60 mins calls to any network/Day
13458,349,,28 days,Recharge of Rs. 349 by RelianceGSM,Unlimited Calls to any Network -- 1 GB/ Day Data -- FUP-150 Mins Per Day
13462,499,,28 days,Recharge of Rs. 499 by RelianceGSM,4 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3300 Local and STD minutes to other network -- Free Incoming roaming.Post 3300 Local & STD minutes all calls @20p/min
13463,501,,90 days,Recharge of Rs. 501 by RelianceGSM,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3300 Local and STD minutes to other network -- Free Incoming roaming.Post 3300 Local & STD minutes all calls @20p/min
13464,555,,90 days,Recharge of Rs. 555 by RelianceGSM,1GB 2G Data + 60 mins calls to any network / Day
