id,cost,talktime,validity,short description,long description
13144,55,55,5 days,Recharge of Rs. 55 by RelianceGSM,Promo TT Rs.55 -- 100 MB 3G data for 5 days -- 5 Local Reliance to Reliance night minute for 1 days (11 PM-6 AM)
13145,67,72,7 days,Recharge of Rs. 67 by RelianceGSM,Promo Talktime 72 --  5 local Reliance to Reliance night minutes for 1 day (Night minutes from 11 PM to 6 AM)
13147,125,150,21 days,Recharge of Rs. 125 by RelianceGSM,Promo talktime 150 -- 5 local R2R night minute for 1 day (night min from 11-6am)
13148,145,165,30 days,Recharge of Rs. 145 by RelianceGSM,Promo Talktime 165 -- 5 local Reliance to Reliance night minutes for 1 day (Night minutes from 11 PM to 6 AM).
13149,197,210,30 days,Recharge of Rs. 197 by RelianceGSM,Promo Talktime 210 -- 500 Mb 3G Data
13150,215,215,N.A,Recharge of Rs. 215 by RelianceGSM,5 Local SMS (1 day)
13151,244,244,N.A,Recharge of Rs. 244 by RelianceGSM,2 Local R2R Mins (2 days)
13152,315,315,N.A,Recharge of Rs. 315 by RelianceGSM,5 Local SMS (1 day)
13153,444,444,N.A,Recharge of Rs. 444 by RelianceGSM,2 Local R2R Mins (2 days)
13156,16,12.64,N.A,Recharge of Rs. 16 by RelianceGSM,5 Local SMS (1 day)
13159,37,29.46,N.A,Recharge of Rs. 37 by RelianceGSM,5 Local and National SMS (1 day-same day)
13161,53,40,35 days,Recharge of Rs. 53 by RelianceGSM,Promo Talktime of Rs 40 -- 25 Local R2R night minute (11pm-6am) for 1 day
13162,57,50,35 days,Recharge of Rs. 57 by RelianceGSM,Promo Talktime of Rs 50 -- 25 Local R2R night minute (11pm-6am) for 1 day
13164,64,53.14,N.A,Recharge of Rs. 64 by RelianceGSM,5 Local and National SMS Valid for 1 day (same day)
13172,247,50,28 days,Recharge of Rs. 247 by RelianceGSM,1 GB  Data -- Applicable for Smartphone Users Only
13177,440,388.6,N.A,Recharge of Rs. 440 by RelianceGSM,5 Local SMS (1 day)
13178,448,200,28 days,Recharge of Rs. 448 by RelianceGSM,1.5 GB  Data -- Applicable for Smartphone Users Only
13190,156,90,10 days,Recharge of Rs. 156 by RelianceGSM,200 MB  Data -- Applicable for Smartphone Users Only
13196,33,,2 day,Recharge of Rs. 33 by RelianceGSM,1 GB -- 1 Hour All Calls to any N/W
13211,193,,28 days,Recharge of Rs. 193 by RelianceGSM,30 Mins All Calls -- 1 GB/ Day Data 
13212,199,,28 days,Recharge of Rs. 199 by RelianceGSM,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 1250 Local and STD minutes to other network -- Free Incoming roaming.Post 1250 Local & STD minutes all calls @20p/min
13217,299,,28 days,Recharge of Rs. 299 by RelianceGSM,2 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 1900 Local and STD minutes to other network -- Free Incoming roaming.Post 1900 Local & STD minutes all calls @20p/min
13218,349,,28 days,Recharge of Rs. 349 by RelianceGSM,Unlimited Calls to any Network -- 1 GB/ Day Data -- FUP-150 Mins Per Day
13222,494,,28 days,Recharge of Rs. 494 by RelianceGSM,4 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3300 Local and STD minutes to other network -- Free Incoming roaming.Post 3300 Local & STD minutes all calls @20p/min
13223,501,,90 days,Recharge of Rs. 501 by RelianceGSM,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3300 Local and STD minutes to other network -- Free Incoming roaming.Post 3300 Local & STD minutes all calls @20p/min
