id,cost,talktime,validity,short description,long description
8983,25,25,5 days,Recharge of Rs. 25 by Docomo,2 Local onnet SMS
8986,198,198,28 days,Recharge of Rs. 198 by Docomo,1 GB Data -- Talk Time Validity 45 Days
8987,201,201,30 days,Recharge of Rs. 201 by Docomo,Local/STD Calls 60p/Min 
8998,147,90,28 days,Recharge of Rs. 147 by Docomo,1 GB Data
8999,175,140,28 days,Recharge of Rs. 175 by Docomo,"1 GB Data --  Talktime valid for 90 days. -- Applicable Districts- Chitrakoot, Kaushambi, Mau, Shravasti, Kushinagar, Maharajganj, Hamirpur, Jalaun, Kannauj, Kanpur Dehat, Lalitpur, Mahoba, Banda, Fatehpur, Kanpur Nagar, Unnao, Lucknow, Rae Bareli, Bahraich, Hardoi, Farrukhabad, Kheri, Shahjahanpur, Chandauli, Varanasi, Sant Ravidas Nagar."
9002,77,25,7 days,Recharge of Rs. 77 by Docomo,Roaming Tariff : Unlimited Incoming Roaming on Local On-Net Local/STD Mobile calls @ 30p/min -- Local SMS @ Re.1 STD SMS @ Rs.1.5
9003,91,40,7 days,Recharge of Rs. 91 by Docomo,Unlimited Incoming Roaming Local Outgoing calls @ 50p/ min. STD Outgoing calls @ 50p/ min. Local SMS @ Re.1 STD SMS @ Rs.1.5
9008,46,,7 days,Recharge of Rs. 46 by Docomo,Unlimited Incoming Roaming on Local On-Net Local/STD Mobile calls @ 30p/min Local SMS @ Re.1 STD SMS @ Rs.1.5 -- Roaming Tariff
9009,57,,7 days,Recharge of Rs. 57 by Docomo,Unlimited Incoming Roaming Local Outgoing calls @ 30p/ min. STD Outgoing calls @ 50p/ min. Local SMS @ Re.1 STD SMS @ Rs.1.5 -- Roaming Tariff
9015,135,,28 days,Recharge of Rs. 135 by Docomo,"Unlimited Local+STD Onnet calls -- 1 GB Data -- Applicable Districts: Chitrakoot, Kaushambi, Mau, Shravasti, Kushinagar, Maharajganj, Hamirpur, Jalaun, Kannauj, Kanpur Dehat, Lalitpur, Mahoba, Banda, Fatehpur, Kanpur Nagar, Unnao, Lucknow, Rae Bareli, Bahraich, Hardoi, Farrukhabad, Kheri, Shahjahanpur, Chandauli, Varanasi, Sant Ravidas Nagar."
9021,348,,28 days,Recharge of Rs. 348 by Docomo,"FREE Local + STD Calls upto 110 Min daily after that calls @ 30p/Min -- 2 GB Data -- Applicable Districts: Chitrakoot, Kaushambi, Mau, Shravasti, Kushinagar, Maharajganj, Hamirpur, Jalaun, Kannauj, Kanpur Dehat, Lalitpur, Mahoba, Banda, Fatehpur, Kanpur Nagar, Unnao, Lucknow, Rae Bareli, Bahraich, Hardoi, Farrukhabad, Kheri, Shahjahanpur, Chandauli, Varanasi, Sant Ravidas Nagar."
